"","Date","Div","Res","Odds","OddsDraw","OddsOpp","Country","YearWeek","Season","Team","Res_1_0","Odds_Intervall"
"18019",2017-05-14,"E0","Win",1.67,3.94,5.26,"EN",201720,"2016","Liverpool",1,"(1.5,2]"
"18020",2017-05-21,"E0","Win",1.12,8.61,26.64,"EN",201721,"2016","Liverpool",1,"(1,1.5]"
"18021",2017-08-12,"E0","Draw",1.6,4.06,5.75,"EN",201732,"2017","Liverpool",0,"(1.5,2]"
"18022",2017-08-19,"E0","Win",1.37,5.02,8.86,"EN",201733,"2017","Liverpool",1,"(1,1.5]"
"18023",2017-08-27,"E0","Win",2.14,3.6,3.36,"EN",201735,"2017","Liverpool",1,"(2,2.5]"
"18024",2017-09-09,"E0","Lost",4.03,3.82,1.87,"EN",201736,"2017","Liverpool",0,"(4,5]"
"18025",2017-09-16,"E0","Draw",1.26,5.89,11.99,"EN",201737,"2017","Liverpool",0,"(1,1.5]"
"18026",2017-09-23,"E0","Win",1.89,3.74,4.07,"EN",201738,"2017","Liverpool",1,"(1.5,2]"
"18027",2017-10-01,"E0","Draw",1.71,3.9,4.82,"EN",201740,"2017","Liverpool",0,"(1.5,2]"
"18028",2017-10-14,"E0","Draw",2.71,3.26,2.7,"EN",201741,"2017","Liverpool",0,"(2.5,3]"
"18029",2017-10-22,"E0","Lost",3.32,3.48,2.18,"EN",201743,"2017","Liverpool",0,"(3,3.5]"
"18030",2017-10-28,"E0","Win",1.24,6.33,12.15,"EN",201743,"2017","Liverpool",1,"(1,1.5]"
"18031",2017-11-04,"E0","Win",1.64,4.13,5.17,"EN",201744,"2017","Liverpool",1,"(1.5,2]"
"18032",2017-11-18,"E0","Win",1.39,4.87,8.29,"EN",201746,"2017","Liverpool",1,"(1,1.5]"
"18033",2017-11-25,"E0","Draw",2.12,3.5,3.46,"EN",201747,"2017","Liverpool",0,"(2,2.5]"
"18034",2017-11-29,"E0","Win",1.53,4.41,6.01,"EN",201748,"2017","Liverpool",1,"(1.5,2]"
"18035",2017-12-02,"E0","Win",1.49,4.34,6.92,"EN",201748,"2017","Liverpool",1,"(1,1.5]"
"18036",2017-12-10,"E0","Draw",1.29,5.77,10.37,"EN",201750,"2017","Liverpool",0,"(1,1.5]"
"18037",2017-12-13,"E0","Draw",1.21,6.69,13.99,"EN",201750,"2017","Liverpool",0,"(1,1.5]"
"18038",2017-12-17,"E0","Win",1.5,4.52,6.27,"EN",201751,"2017","Liverpool",1,"(1,1.5]"
"18039",2017-12-22,"E0","Draw",2.8,3.61,2.47,"EN",201751,"2017","Liverpool",0,"(2.5,3]"
"18040",2017-12-26,"E0","Win",1.16,8.14,17.92,"EN",201752,"2017","Liverpool",1,"(1,1.5]"
"18041",2017-12-30,"E0","Win",1.3,5.8,9.48,"EN",201752,"2017","Liverpool",1,"(1,1.5]"
"18042",2018-01-01,"E0","Win",1.5,4.31,6.96,"EN",20181,"2017","Liverpool",1,"(1,1.5]"
"18043",2018-01-14,"E0","Win",3.03,3.6,2.27,"EN",20182,"2017","Liverpool",1,"(3,3.5]"
"18044",2018-01-22,"E0","Lost",1.31,5.37,10.75,"EN",20184,"2017","Liverpool",0,"(1,1.5]"
"18045",2018-01-30,"E0","Win",1.31,5.46,10.65,"EN",20185,"2017","Liverpool",1,"(1,1.5]"
"18046",2018-02-04,"E0","Draw",2.08,3.69,3.44,"EN",20185,"2017","Liverpool",0,"(2,2.5]"
"18047",2018-02-11,"E0","Win",1.8,3.8,4.42,"EN",20186,"2017","Liverpool",1,"(1.5,2]"
"18048",2018-02-24,"E0","Win",1.23,6.71,12.67,"EN",20188,"2017","Liverpool",1,"(1,1.5]"
"18049",2018-03-03,"E0","Win",1.21,6.95,13.84,"EN",20189,"2017","Liverpool",1,"(1,1.5]"
"18050",2018-03-10,"E0","Lost",2.71,3.3,2.7,"EN",201810,"2017","Liverpool",0,"(2.5,3]"
"18051",2018-03-17,"E0","Win",1.19,7.39,15.4,"EN",201811,"2017","Liverpool",1,"(1,1.5]"
"18052",2018-03-31,"E0","Win",1.52,4.41,6.26,"EN",201813,"2017","Liverpool",1,"(1.5,2]"
"18053",2018-04-07,"E0","Draw",1.92,3.65,4.06,"EN",201814,"2017","Liverpool",0,"(1.5,2]"
"18054",2018-04-14,"E0","Win",1.24,6.52,12.5,"EN",201815,"2017","Liverpool",1,"(1,1.5]"
"18055",2018-04-21,"E0","Draw",1.51,4.3,6.79,"EN",201816,"2017","Liverpool",0,"(1.5,2]"
"18056",2018-04-28,"E0","Draw",1.31,5.54,9.73,"EN",201817,"2017","Liverpool",0,"(1,1.5]"
"18057",2018-05-06,"E0","Lost",3.23,3.51,2.23,"EN",201818,"2017","Liverpool",0,"(3,3.5]"
"18058",2018-05-13,"E0","Win",1.19,7.25,14.69,"EN",201819,"2017","Liverpool",1,"(1,1.5]"
"18059",2014-11-06,"Allsvenskan","Lost",2.03,3.29,3.6,"SE",201445,"2014","Ljungskile",0,"(2,2.5]"
"18060",2014-11-09,"Allsvenskan","Lost",3.09,3.36,2.23,"SE",201445,"2014","Ljungskile",0,"(3,3.5]"
"18061",2008-08-17,"D1","Lost",2.68,3.23,2.51,"DE",200833,"2008","M'gladbach",0,"(2.5,3]"
"18062",2008-08-23,"D1","Lost",3.65,3.29,1.99,"DE",200834,"2008","M'gladbach",0,"(3.5,4]"
"18063",2008-08-30,"D1","Win",4.09,3.4,1.84,"DE",200835,"2008","M'gladbach",1,"(4,5]"
"18064",2008-09-14,"D1","Lost",3.88,3.34,1.89,"DE",200837,"2008","M'gladbach",0,"(3.5,4]"
"18065",2008-09-20,"D1","Lost",2.38,3.25,2.82,"DE",200838,"2008","M'gladbach",0,"(2,2.5]"
"18066",2008-09-27,"D1","Lost",7.46,4.05,1.42,"DE",200839,"2008","M'gladbach",0,"(5,10]"
"18067",2008-10-04,"D1","Lost",2.2,3.25,3.08,"DE",200840,"2008","M'gladbach",0,"(2,2.5]"
"18068",2008-10-17,"D1","Draw",3.87,3.34,1.92,"DE",200842,"2008","M'gladbach",0,"(3.5,4]"
"18069",2008-10-25,"D1","Win",2.11,3.27,3.31,"DE",200843,"2008","M'gladbach",1,"(2,2.5]"
"18070",2008-10-28,"D1","Lost",6.43,3.95,1.48,"DE",200844,"2008","M'gladbach",0,"(5,10]"
"18071",2008-11-02,"D1","Lost",2.09,3.27,3.33,"DE",200844,"2008","M'gladbach",0,"(2,2.5]"
"18072",2008-11-08,"D1","Win",3.28,3.25,2.12,"DE",200845,"2008","M'gladbach",1,"(3,3.5]"
"18073",2008-11-15,"D1","Draw",6.41,3.84,1.51,"DE",200846,"2008","M'gladbach",0,"(5,10]"
"18074",2008-11-22,"D1","Lost",8.11,4.33,1.38,"DE",200847,"2008","M'gladbach",0,"(5,10]"
"18075",2008-11-29,"D1","Lost",1.85,3.33,4.1,"DE",200848,"2008","M'gladbach",0,"(1.5,2]"
"18076",2008-12-06,"D1","Lost",4.54,3.48,1.74,"DE",200849,"2008","M'gladbach",0,"(4,5]"
"18077",2008-12-12,"D1","Lost",7.17,4.06,1.45,"DE",200850,"2008","M'gladbach",0,"(5,10]"
"18078",2009-01-31,"D1","Lost",7.48,4.25,1.41,"DE",20095,"2008","M'gladbach",0,"(5,10]"
"18079",2009-02-07,"D1","Draw",3.36,3.31,2.07,"DE",20096,"2008","M'gladbach",0,"(3,3.5]"
"18080",2009-02-14,"D1","Draw",7.89,4.36,1.38,"DE",20097,"2008","M'gladbach",0,"(5,10]"
"18081",2009-02-21,"D1","Win",2.23,3.31,3.06,"DE",20098,"2008","M'gladbach",1,"(2,2.5]"
"18082",2009-02-28,"D1","Lost",6.22,3.73,1.54,"DE",20099,"2008","M'gladbach",0,"(5,10]"
"18083",2009-03-07,"D1","Win",3.3,3.3,2.13,"DE",200910,"2008","M'gladbach",1,"(3,3.5]"
"18084",2009-03-14,"D1","Win",3.38,3.25,2.11,"DE",200911,"2008","M'gladbach",1,"(3,3.5]"
"18085",2009-03-20,"D1","Lost",2,3.32,3.65,"DE",200912,"2008","M'gladbach",0,"(1.5,2]"
"18086",2009-04-05,"D1","Draw",2.95,3.25,2.33,"DE",200914,"2008","M'gladbach",0,"(2.5,3]"
"18087",2009-04-11,"D1","Lost",3.95,3.37,1.9,"DE",200915,"2008","M'gladbach",0,"(3.5,4]"
"18088",2009-04-18,"D1","Lost",3.4,3.28,2.1,"DE",200916,"2008","M'gladbach",0,"(3,3.5]"
"18089",2009-04-26,"D1","Draw",1.93,3.35,3.9,"DE",200917,"2008","M'gladbach",0,"(1.5,2]"
"18090",2009-05-02,"D1","Lost",10.15,5.47,1.26,"DE",200918,"2008","M'gladbach",0,"(10,100]"
"18091",2009-05-10,"D1","Win",3.24,3.3,2.15,"DE",200919,"2008","M'gladbach",1,"(3,3.5]"
"18092",2009-05-13,"D1","Win",2.97,3.24,2.3,"DE",200919,"2008","M'gladbach",1,"(2.5,3]"
"18093",2009-05-16,"D1","Lost",3.64,3.38,1.97,"DE",200920,"2008","M'gladbach",0,"(3.5,4]"
"18094",2009-05-23,"D1","Draw",3.72,3.48,1.92,"DE",200921,"2008","M'gladbach",0,"(3.5,4]"
"18095",2009-08-09,"D1","Draw",3.18,3.28,2.17,"DE",200932,"2009","M'gladbach",0,"(3,3.5]"
"18096",2009-08-16,"D1","Win",2.32,3.26,2.92,"DE",200933,"2009","M'gladbach",1,"(2,2.5]"
"18097",2009-08-23,"D1","Lost",7.39,4.23,1.43,"DE",200934,"2009","M'gladbach",0,"(5,10]"
"18098",2009-08-28,"D1","Win",2,3.34,3.64,"DE",200935,"2009","M'gladbach",1,"(1.5,2]"
"18099",2009-09-12,"D1","Lost",3.37,3.31,2.11,"DE",200937,"2009","M'gladbach",0,"(3,3.5]"
"18100",2009-09-19,"D1","Lost",2.96,3.28,2.31,"DE",200938,"2009","M'gladbach",0,"(2.5,3]"
"18101",2009-09-27,"D1","Lost",3.49,3.32,2.05,"DE",200939,"2009","M'gladbach",0,"(3,3.5]"
"18102",2009-10-03,"D1","Lost",2.87,3.29,2.36,"DE",200940,"2009","M'gladbach",0,"(2.5,3]"
"18103",2009-10-18,"D1","Lost",8.59,4.72,1.33,"DE",200942,"2009","M'gladbach",0,"(5,10]"
"18104",2009-10-24,"D1","Draw",2.25,3.26,3.06,"DE",200943,"2009","M'gladbach",0,"(2,2.5]"
"18105",2009-10-31,"D1","Win",8.55,4.54,1.35,"DE",200944,"2009","M'gladbach",1,"(5,10]"
"18106",2009-11-07,"D1","Draw",2.68,3.27,2.51,"DE",200945,"2009","M'gladbach",0,"(2.5,3]"
"18107",2009-11-21,"D1","Win",3.27,3.29,2.15,"DE",200947,"2009","M'gladbach",1,"(3,3.5]"
"18108",2009-11-28,"D1","Win",3.34,3.24,2.13,"DE",200948,"2009","M'gladbach",1,"(3,3.5]"
"18109",2009-12-04,"D1","Lost",10.5,5.18,1.29,"DE",200949,"2009","M'gladbach",0,"(10,100]"
"18110",2009-12-12,"D1","Win",2.05,3.3,3.52,"DE",200950,"2009","M'gladbach",1,"(2,2.5]"
"18111",2009-12-19,"D1","Lost",7.68,4.29,1.41,"DE",200951,"2009","M'gladbach",0,"(5,10]"
"18112",2010-01-16,"D1","Lost",1.85,3.36,4.25,"DE",20103,"2009","M'gladbach",0,"(1.5,2]"
"18113",2010-01-23,"D1","Draw",3.93,3.41,1.91,"DE",20104,"2009","M'gladbach",0,"(3.5,4]"
"18114",2010-01-30,"D1","Win",3.73,3.41,1.95,"DE",20105,"2009","M'gladbach",1,"(3.5,4]"
"18115",2010-02-07,"D1","Lost",3.29,3.26,2.17,"DE",20106,"2009","M'gladbach",0,"(3,3.5]"
"18116",2010-02-12,"D1","Win",1.99,3.33,3.76,"DE",20107,"2009","M'gladbach",1,"(1.5,2]"
"18117",2010-02-19,"D1","Draw",4.34,3.45,1.83,"DE",20108,"2009","M'gladbach",0,"(4,5]"
"18118",2010-02-27,"D1","Draw",1.75,3.47,4.68,"DE",20109,"2009","M'gladbach",0,"(1.5,2]"
"18119",2010-03-06,"D1","Lost",5.24,3.56,1.66,"DE",201010,"2009","M'gladbach",0,"(5,10]"
"18120",2010-03-13,"D1","Lost",2.83,3.27,2.38,"DE",201011,"2009","M'gladbach",0,"(2.5,3]"
"18121",2010-03-19,"D1","Draw",3.22,3.23,2.2,"DE",201012,"2009","M'gladbach",0,"(3,3.5]"
"18122",2010-03-28,"D1","Win",3.1,3.23,2.24,"DE",201013,"2009","M'gladbach",1,"(3,3.5]"
"18123",2010-04-03,"D1","Lost",7.42,4.3,1.42,"DE",201014,"2009","M'gladbach",0,"(5,10]"
"18124",2010-04-09,"D1","Win",2.36,3.27,2.95,"DE",201015,"2009","M'gladbach",1,"(2,2.5]"
"18125",2010-04-17,"D1","Lost",8.34,4.47,1.37,"DE",201016,"2009","M'gladbach",0,"(5,10]"
"18126",2010-04-24,"D1","Draw",6.3,4.17,1.48,"DE",201017,"2009","M'gladbach",0,"(5,10]"
"18127",2010-05-01,"D1","Lost",4.07,3.51,1.84,"DE",201018,"2009","M'gladbach",0,"(4,5]"
"18128",2010-05-08,"D1","Draw",4.3,3.81,1.71,"DE",201019,"2009","M'gladbach",0,"(4,5]"
"18129",2010-08-21,"D1","Draw",1.93,3.37,3.92,"DE",201034,"2010","M'gladbach",0,"(1.5,2]"
"18130",2010-08-29,"D1","Win",7.97,4.47,1.38,"DE",201035,"2010","M'gladbach",1,"(5,10]"
"18131",2010-09-11,"D1","Lost",2.11,3.36,3.36,"DE",201037,"2010","M'gladbach",0,"(2,2.5]"
"18132",2010-09-18,"D1","Lost",4.28,3.52,1.81,"DE",201038,"2010","M'gladbach",0,"(4,5]"
"18133",2010-09-22,"D1","Lost",2.02,3.41,3.54,"DE",201038,"2010","M'gladbach",0,"(2,2.5]"
"18134",2010-09-25,"D1","Draw",6.33,3.95,1.52,"DE",201039,"2010","M'gladbach",0,"(5,10]"
"18135",2010-10-02,"D1","Draw",3.32,3.42,2.11,"DE",201040,"2010","M'gladbach",0,"(3,3.5]"
"18136",2010-10-17,"D1","Lost",5.14,3.75,1.65,"DE",201042,"2010","M'gladbach",0,"(5,10]"
"18137",2010-10-23,"D1","Lost",3.37,3.51,2.06,"DE",201043,"2010","M'gladbach",0,"(3,3.5]"
"18138",2010-10-30,"D1","Lost",3.34,3.41,2.11,"DE",201044,"2010","M'gladbach",0,"(3,3.5]"
"18139",2010-11-06,"D1","Draw",5.7,3.93,1.56,"DE",201045,"2010","M'gladbach",0,"(5,10]"
"18140",2010-11-13,"D1","Win",3.32,3.42,2.11,"DE",201046,"2010","M'gladbach",1,"(3,3.5]"
"18141",2010-11-20,"D1","Lost",2.38,3.32,2.89,"DE",201047,"2010","M'gladbach",0,"(2,2.5]"
"18142",2010-11-27,"D1","Lost",9.86,5.21,1.29,"DE",201048,"2010","M'gladbach",0,"(5,10]"
"18143",2010-12-04,"D1","Lost",2.22,3.4,3.1,"DE",201049,"2010","M'gladbach",0,"(2,2.5]"
"18144",2010-12-12,"D1","Lost",3.92,3.49,1.89,"DE",201050,"2010","M'gladbach",0,"(3.5,4]"
"18145",2010-12-17,"D1","Lost",3.3,3.45,2.13,"DE",201051,"2010","M'gladbach",0,"(3,3.5]"
"18146",2011-01-15,"D1","Win",3.63,3.42,2.02,"DE",20113,"2010","M'gladbach",1,"(3.5,4]"
"18147",2011-01-23,"D1","Lost",3.97,3.57,1.87,"DE",20114,"2010","M'gladbach",0,"(3.5,4]"
"18148",2011-01-30,"D1","Win",3.6,3.4,2,"DE",20115,"2010","M'gladbach",1,"(3.5,4]"
"18149",2011-02-05,"D1","Lost",2.79,3.32,2.46,"DE",20116,"2010","M'gladbach",0,"(2.5,3]"
"18150",2011-02-12,"D1","Lost",3.57,3.39,2.02,"DE",20117,"2010","M'gladbach",0,"(3.5,4]"
"18151",2011-02-20,"D1","Win",3.43,3.39,2.1,"DE",20118,"2010","M'gladbach",1,"(3,3.5]"
"18152",2011-02-25,"D1","Lost",4.3,3.61,1.82,"DE",20118,"2010","M'gladbach",0,"(4,5]"
"18153",2011-03-05,"D1","Win",2.59,3.33,2.62,"DE",201110,"2010","M'gladbach",1,"(2.5,3]"
"18154",2011-03-12,"D1","Draw",4.9,3.83,1.67,"DE",201111,"2010","M'gladbach",0,"(4,5]"
"18155",2011-03-18,"D1","Lost",2.26,3.41,3.11,"DE",201111,"2010","M'gladbach",0,"(2,2.5]"
"18156",2011-04-02,"D1","Lost",13.79,6.74,1.19,"DE",201114,"2010","M'gladbach",0,"(10,100]"
"18157",2011-04-10,"D1","Win",2.2,3.42,3.18,"DE",201115,"2010","M'gladbach",1,"(2,2.5]"
"18158",2011-04-15,"D1","Lost",3.87,3.59,1.93,"DE",201115,"2010","M'gladbach",0,"(3.5,4]"
"18159",2011-04-23,"D1","Win",5.42,3.98,1.59,"DE",201117,"2010","M'gladbach",1,"(5,10]"
"18160",2011-04-30,"D1","Win",4.44,3.69,1.76,"DE",201118,"2010","M'gladbach",1,"(4,5]"
"18161",2011-05-07,"D1","Win",1.6,3.92,5.43,"DE",201119,"2010","M'gladbach",1,"(1.5,2]"
"18162",2011-05-14,"D1","Draw",2.39,3.5,2.76,"DE",201120,"2010","M'gladbach",0,"(2,2.5]"
"18163",2011-08-07,"D1","Win",12.94,6.22,1.21,"DE",201132,"2011","M'gladbach",1,"(10,100]"
"18164",2011-08-13,"D1","Draw",2.56,3.33,2.68,"DE",201133,"2011","M'gladbach",0,"(2.5,3]"
"18165",2011-08-19,"D1","Win",2.73,3.37,2.53,"DE",201133,"2011","M'gladbach",1,"(2.5,3]"
"18166",2011-08-28,"D1","Lost",4.52,3.58,1.77,"DE",201135,"2011","M'gladbach",0,"(4,5]"
"18167",2011-09-10,"D1","Win",1.91,3.49,3.88,"DE",201137,"2011","M'gladbach",1,"(1.5,2]"
"18168",2011-09-17,"D1","Win",2.84,3.38,2.4,"DE",201138,"2011","M'gladbach",1,"(2.5,3]"
"18169",2011-09-24,"D1","Win",2.06,3.33,3.53,"DE",201139,"2011","M'gladbach",1,"(2,2.5]"
"18170",2011-10-01,"D1","Lost",2.35,3.35,2.92,"DE",201140,"2011","M'gladbach",0,"(2,2.5]"
"18171",2011-10-15,"D1","Draw",2.65,3.3,2.59,"DE",201142,"2011","M'gladbach",0,"(2.5,3]"
"18172",2011-10-22,"D1","Lost",3.68,3.4,1.99,"DE",201143,"2011","M'gladbach",0,"(3.5,4]"
"18173",2011-10-29,"D1","Win",2.04,3.37,3.58,"DE",201144,"2011","M'gladbach",1,"(2,2.5]"
"18174",2011-11-05,"D1","Win",3.29,3.31,2.18,"DE",201145,"2011","M'gladbach",1,"(3,3.5]"
"18175",2011-11-19,"D1","Win",2.45,3.33,2.81,"DE",201147,"2011","M'gladbach",1,"(2,2.5]"
"18176",2011-11-25,"D1","Win",2.12,3.4,3.36,"DE",201147,"2011","M'gladbach",1,"(2,2.5]"
"18177",2011-12-03,"D1","Draw",3.44,3.42,2.07,"DE",201149,"2011","M'gladbach",0,"(3,3.5]"
"18178",2011-12-10,"D1","Lost",1.94,3.4,3.92,"DE",201150,"2011","M'gladbach",0,"(1.5,2]"
"18179",2011-12-18,"D1","Win",1.87,3.42,4.23,"DE",201151,"2011","M'gladbach",1,"(1.5,2]"
"18180",2012-01-20,"D1","Win",5.08,3.68,1.68,"DE",20123,"2011","M'gladbach",1,"(5,10]"
"18181",2012-01-29,"D1","Win",2.74,3.27,2.52,"DE",20125,"2011","M'gladbach",1,"(2.5,3]"
"18182",2012-02-04,"D1","Draw",2.41,3.33,2.84,"DE",20125,"2011","M'gladbach",0,"(2,2.5]"
"18183",2012-02-11,"D1","Win",2.41,3.29,2.88,"DE",20126,"2011","M'gladbach",1,"(2,2.5]"
"18184",2012-02-18,"D1","Win",2.25,3.26,3.19,"DE",20127,"2011","M'gladbach",1,"(2,2.5]"
"18185",2012-02-24,"D1","Draw",1.74,3.64,4.74,"DE",20128,"2011","M'gladbach",0,"(1.5,2]"
"18186",2012-03-04,"D1","Lost",2.42,3.22,2.9,"DE",201210,"2011","M'gladbach",0,"(2,2.5]"
"18187",2012-03-10,"D1","Draw",1.54,4.02,5.97,"DE",201210,"2011","M'gladbach",0,"(1.5,2]"
"18188",2012-03-17,"D1","Win",3.5,3.33,2.08,"DE",201211,"2011","M'gladbach",1,"(3,3.5]"
"18189",2012-03-24,"D1","Lost",1.69,3.58,5.23,"DE",201212,"2011","M'gladbach",0,"(1.5,2]"
"18190",2012-04-01,"D1","Lost",2.65,3.24,2.64,"DE",201214,"2011","M'gladbach",0,"(2.5,3]"
"18191",2012-04-07,"D1","Draw",1.6,3.74,5.88,"DE",201214,"2011","M'gladbach",0,"(1.5,2]"
"18192",2012-04-10,"D1","Draw",2.87,3.35,2.43,"DE",201215,"2011","M'gladbach",0,"(2.5,3]"
"18193",2012-04-15,"D1","Win",1.5,4.16,6.52,"DE",201216,"2011","M'gladbach",1,"(1,1.5]"
"18194",2012-04-21,"D1","Lost",7.51,4.2,1.44,"DE",201216,"2011","M'gladbach",0,"(5,10]"
"18195",2012-04-28,"D1","Draw",1.74,3.62,4.62,"DE",201217,"2011","M'gladbach",0,"(1.5,2]"
"18196",2012-05-05,"D1","Win",2.91,3.33,2.33,"DE",201218,"2011","M'gladbach",1,"(2.5,3]"
"18197",2012-08-25,"D1","Win",1.96,3.38,3.89,"DE",201234,"2012","M'gladbach",1,"(1.5,2]"
"18198",2012-09-01,"D1","Draw",2.35,3.31,2.98,"DE",201235,"2012","M'gladbach",0,"(2,2.5]"
"18199",2012-09-15,"D1","Lost",1.96,3.36,3.94,"DE",201237,"2012","M'gladbach",0,"(1.5,2]"
"18200",2012-09-23,"D1","Draw",3.72,3.42,1.99,"DE",201239,"2012","M'gladbach",0,"(3.5,4]"
"18201",2012-09-26,"D1","Draw",1.87,3.48,4.17,"DE",201239,"2012","M'gladbach",0,"(1.5,2]"
"18202",2012-09-29,"D1","Lost",8.52,4.61,1.38,"DE",201239,"2012","M'gladbach",0,"(5,10]"
"18203",2012-10-07,"D1","Win",2.31,3.41,2.99,"DE",201241,"2012","M'gladbach",1,"(2,2.5]"
"18204",2012-10-20,"D1","Lost",3.28,3.38,2.18,"DE",201242,"2012","M'gladbach",0,"(3,3.5]"
"18205",2012-10-28,"D1","Win",3.93,3.5,1.92,"DE",201244,"2012","M'gladbach",1,"(3.5,4]"
"18206",2012-11-03,"D1","Draw",2.2,3.33,3.28,"DE",201244,"2012","M'gladbach",0,"(2,2.5]"
"18207",2012-11-11,"D1","Win",2.71,3.23,2.61,"DE",201246,"2012","M'gladbach",1,"(2.5,3]"
"18208",2012-11-17,"D1","Lost",2.46,3.37,2.8,"DE",201246,"2012","M'gladbach",0,"(2,2.5]"
"18209",2012-11-25,"D1","Draw",3.01,3.31,2.35,"DE",201248,"2012","M'gladbach",0,"(3,3.5]"
"18210",2012-11-28,"D1","Win",2.39,3.36,2.89,"DE",201248,"2012","M'gladbach",1,"(2,2.5]"
"18211",2012-12-01,"D1","Draw",6.62,4.38,1.45,"DE",201248,"2012","M'gladbach",0,"(5,10]"
"18212",2012-12-09,"D1","Win",2.38,3.3,2.93,"DE",201250,"2012","M'gladbach",1,"(2,2.5]"
"18213",2012-12-14,"D1","Draw",16.32,7.42,1.17,"DE",201250,"2012","M'gladbach",0,"(10,100]"
"18214",2013-01-19,"D1","Draw",2.89,3.32,2.42,"DE",20133,"2012","M'gladbach",0,"(2.5,3]"
"18215",2013-01-26,"D1","Win",1.67,3.69,5.27,"DE",20134,"2012","M'gladbach",1,"(1.5,2]"
"18216",2013-02-03,"D1","Lost",3,3.23,2.4,"DE",20135,"2012","M'gladbach",0,"(2.5,3]"
"18217",2013-02-09,"D1","Draw",3.18,3.35,2.23,"DE",20136,"2012","M'gladbach",0,"(3,3.5]"
"18218",2013-02-16,"D1","Lost",3.77,3.46,1.96,"DE",20137,"2012","M'gladbach",0,"(3.5,4]"
"18219",2013-02-24,"D1","Draw",5.11,3.9,1.63,"DE",20138,"2012","M'gladbach",0,"(5,10]"
"18220",2013-03-01,"D1","Win",3.62,3.41,2.05,"DE",20139,"2012","M'gladbach",1,"(3.5,4]"
"18221",2013-03-09,"D1","Draw",2.26,3.38,3.06,"DE",201310,"2012","M'gladbach",0,"(2,2.5]"
"18222",2013-03-17,"D1","Win",2.03,3.42,3.61,"DE",201311,"2012","M'gladbach",1,"(2,2.5]"
"18223",2013-03-30,"D1","Lost",3.68,3.38,2.02,"DE",201313,"2012","M'gladbach",0,"(3.5,4]"
"18224",2013-04-06,"D1","Win",1.62,3.9,5.42,"DE",201314,"2012","M'gladbach",1,"(1.5,2]"
"18225",2013-04-14,"D1","Lost",3.22,3.29,2.25,"DE",201315,"2012","M'gladbach",0,"(3,3.5]"
"18226",2013-04-19,"D1","Win",2.31,3.28,3.15,"DE",201316,"2012","M'gladbach",1,"(2,2.5]"
"18227",2013-04-27,"D1","Lost",3.38,3.34,2.15,"DE",201317,"2012","M'gladbach",0,"(3,3.5]"
"18228",2013-05-03,"D1","Lost",3.47,3.46,2.1,"DE",201318,"2012","M'gladbach",0,"(3,3.5]"
"18229",2013-05-11,"D1","Win",3.21,3.38,2.18,"DE",201319,"2012","M'gladbach",1,"(3,3.5]"
"18230",2013-05-18,"D1","Lost",6.78,4.42,1.46,"DE",201320,"2012","M'gladbach",0,"(5,10]"
"18231",2013-08-09,"D1","Lost",18.53,8.33,1.13,"DE",201332,"2013","M'gladbach",0,"(10,100]"
"18232",2013-08-17,"D1","Win",1.82,3.55,4.35,"DE",201333,"2013","M'gladbach",1,"(1.5,2]"
"18233",2013-08-24,"D1","Lost",5.18,3.81,1.65,"DE",201334,"2013","M'gladbach",0,"(5,10]"
"18234",2013-08-31,"D1","Win",1.78,3.66,4.38,"DE",201335,"2013","M'gladbach",1,"(1.5,2]"
"18235",2013-09-15,"D1","Lost",2.59,3.4,2.6,"DE",201337,"2013","M'gladbach",0,"(2.5,3]"
"18236",2013-09-20,"D1","Win",1.38,4.66,8.69,"DE",201338,"2013","M'gladbach",1,"(1,1.5]"
"18237",2013-09-27,"D1","Draw",2.87,3.34,2.44,"DE",201339,"2013","M'gladbach",0,"(2.5,3]"
"18238",2013-10-05,"D1","Win",4.82,3.87,1.68,"DE",201340,"2013","M'gladbach",1,"(4,5]"
"18239",2013-10-19,"D1","Lost",2.86,3.32,2.44,"DE",201342,"2013","M'gladbach",0,"(2.5,3]"
"18240",2013-10-27,"D1","Win",2.05,3.47,3.48,"DE",201343,"2013","M'gladbach",1,"(2,2.5]"
"18241",2013-11-02,"D1","Win",2.99,3.47,2.28,"DE",201344,"2013","M'gladbach",1,"(2.5,3]"
"18242",2013-11-09,"D1","Win",1.53,4.12,6.1,"DE",201345,"2013","M'gladbach",1,"(1.5,2]"
"18243",2013-11-22,"D1","Win",3.09,3.44,2.26,"DE",201347,"2013","M'gladbach",1,"(3,3.5]"
"18244",2013-12-01,"D1","Win",1.43,4.4,7.34,"DE",201348,"2013","M'gladbach",1,"(1,1.5]"
"18245",2013-12-07,"D1","Win",2.23,3.44,3.11,"DE",201349,"2013","M'gladbach",1,"(2,2.5]"
"18246",2013-12-14,"D1","Draw",2.57,3.3,2.71,"DE",201350,"2013","M'gladbach",0,"(2.5,3]"
"18247",2013-12-22,"D1","Draw",2.16,3.32,3.37,"DE",201351,"2013","M'gladbach",0,"(2,2.5]"
"18248",2014-01-24,"D1","Lost",7.07,4.55,1.45,"DE",20144,"2013","M'gladbach",0,"(5,10]"
"18249",2014-02-01,"D1","Lost",2.56,3.33,2.73,"DE",20145,"2013","M'gladbach",0,"(2.5,3]"
"18250",2014-02-07,"D1","Lost",2.59,3.38,2.71,"DE",20146,"2013","M'gladbach",0,"(2.5,3]"
