"Date","Div","Season","Res","Odds","OddsDraw","OddsOpp","Team","Facing","H_A","Win","Draw","Lost","Odds_Intervall","Country","NrWin","NrDraw","NrLost","WinPerc","DrawPerc","LostPerc","Matchday","NrWinL5","NrDrawL5","NrLostL5","L5WinPerc","L5DrawPerc","L5LostPerc","NrWin_H_A","NrDraw_H_A","NrLost_H_A","H_A_WinPerc","H_A_DrawPerc","H_A_LostPerc"
"2013-04-20","E1",2012,"Win",2.03,3.42,3.53,"Derby","Peterboro","H",1,0,0,"(2,2.5]","EN",14,13,16,0.325581395348837,0.302325581395349,0.372093023255814,44,2,1,2,0.4,0.2,0.4,10,7,4,0.476190476190476,0.333333333333333,0.19047619047619
"2013-04-27","E1",2012,"Lost",3.16,3.29,2.22,"Derby","Blackpool","A",0,0,1,"(3,3.5]","EN",15,13,16,0.340909090909091,0.295454545454545,0.363636363636364,45,2,1,2,0.4,0.2,0.4,4,6,12,0.181818181818182,0.272727272727273,0.545454545454545
"2013-05-04","E1",2012,"Win",2.22,3.3,3.15,"Derby","Millwall","H",1,0,0,"(2,2.5]","EN",15,13,17,0.333333333333333,0.288888888888889,0.377777777777778,46,1,1,3,0.2,0.2,0.6,11,7,4,0.5,0.318181818181818,0.181818181818182
"2013-08-04","E1",2013,"Draw",2.06,3.36,3.47,"Derby","Blackburn","H",0,1,0,"(2,2.5]","EN",NA,NA,NA,0,0,0,1,2,1,2,0.4,0.2,0.4,NA,NA,NA,0,0,0
"2013-08-10","E1",2013,"Win",4.05,3.39,1.9,"Derby","Brighton","A",1,0,0,"(4,5]","EN",0,1,0,0,1,0,2,2,2,1,0.4,0.4,0.2,NA,NA,NA,0,0,0
"2013-08-17","E1",2013,"Lost",2.46,3.27,2.82,"Derby","Leicester","H",0,0,1,"(2,2.5]","EN",1,1,0,0.5,0.5,0,3,3,1,1,0.6,0.2,0.2,0,1,0,0,1,0
"2013-08-24","E1",2013,"Win",2.18,3.28,3.23,"Derby","Yeovil","A",1,0,0,"(2,2.5]","EN",1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,4,2,1,2,0.4,0.2,0.4,1,0,0,1,0,0
"2013-08-31","E1",2013,"Lost",1.94,3.36,3.93,"Derby","Burnley","H",0,0,1,"(1.5,2]","EN",2,1,1,0.5,0.25,0.25,5,3,1,1,0.6,0.2,0.2,0,1,1,0,0.5,0.5
"2013-09-14","E1",2013,"Win",2.4,3.24,2.89,"Derby","Millwall","A",1,0,0,"(2,2.5]","EN",2,1,2,0.4,0.2,0.4,6,2,1,2,0.4,0.2,0.4,2,0,0,1,0,0
"2013-09-17","E1",2013,"Draw",2.75,3.28,2.51,"Derby","Bolton","A",0,1,0,"(2.5,3]","EN",3,1,2,0.5,0.166666666666667,0.333333333333333,7,3,0,2,0.6,0,0.4,3,0,0,1,0,0
"2013-09-21","E1",2013,"Lost",2.16,3.32,3.25,"Derby","Reading","H",0,0,1,"(2,2.5]","EN",3,2,2,0.428571428571429,0.285714285714286,0.285714285714286,8,2,1,2,0.4,0.2,0.4,0,1,2,0,0.333333333333333,0.666666666666667
"2013-09-28","E1",2013,"Lost",3.58,3.39,2.02,"Derby","Nott'm Forest","A",0,0,1,"(3.5,4]","EN",3,2,3,0.375,0.25,0.375,9,2,1,2,0.4,0.2,0.4,3,1,0,0.75,0.25,0
"2013-10-01","E1",2013,"Draw",2.18,3.32,3.25,"Derby","Ipswich","H",0,1,0,"(2,2.5]","EN",3,2,4,0.333333333333333,0.222222222222222,0.444444444444444,10,1,1,3,0.2,0.2,0.6,0,1,3,0,0.25,0.75
"2013-10-05","E1",2013,"Win",2.01,3.38,3.58,"Derby","Leeds","H",1,0,0,"(2,2.5]","EN",3,3,4,0.3,0.3,0.4,11,1,2,2,0.2,0.4,0.4,0,2,3,0,0.4,0.6
"2013-10-19","E1",2013,"Win",3.86,3.5,1.92,"Derby","Watford","A",1,0,0,"(3.5,4]","EN",4,3,4,0.363636363636364,0.272727272727273,0.363636363636364,12,1,2,2,0.2,0.4,0.4,3,1,1,0.6,0.2,0.2
"2013-10-26","E1",2013,"Draw",1.77,3.51,4.53,"Derby","Birmingham","H",0,1,0,"(1.5,2]","EN",5,3,4,0.416666666666667,0.25,0.333333333333333,13,2,1,2,0.4,0.2,0.4,1,2,3,0.166666666666667,0.333333333333333,0.5
"2013-11-02","E1",2013,"Lost",3.87,3.37,1.94,"Derby","QPR","A",0,0,1,"(3.5,4]","EN",5,4,4,0.384615384615385,0.307692307692308,0.307692307692308,14,2,2,1,0.4,0.4,0.2,4,1,1,0.666666666666667,0.166666666666667,0.166666666666667
"2013-11-09","E1",2013,"Win",1.87,3.46,4.04,"Derby","Sheffield Weds","H",1,0,0,"(1.5,2]","EN",5,4,5,0.357142857142857,0.285714285714286,0.357142857142857,15,2,2,1,0.4,0.4,0.2,1,3,3,0.142857142857143,0.428571428571429,0.428571428571429
"2013-11-23","E1",2013,"Win",2.45,3.3,2.81,"Derby","Bournemouth","A",1,0,0,"(2,2.5]","EN",6,4,5,0.4,0.266666666666667,0.333333333333333,16,3,1,1,0.6,0.2,0.2,4,1,2,0.571428571428571,0.142857142857143,0.285714285714286
"2013-12-01","E1",2013,"Win",3.15,3.31,2.21,"Derby","Wigan","A",1,0,0,"(3,3.5]","EN",7,4,5,0.4375,0.25,0.3125,17,3,1,1,0.6,0.2,0.2,5,1,2,0.625,0.125,0.25
"2013-12-04","E1",2013,"Win",1.97,3.43,3.65,"Derby","Middlesbrough","H",1,0,0,"(1.5,2]","EN",8,4,5,0.470588235294118,0.235294117647059,0.294117647058824,18,3,1,1,0.6,0.2,0.2,2,3,3,0.25,0.375,0.375
"2013-12-07","E1",2013,"Win",1.78,3.55,4.43,"Derby","Blackpool","H",1,0,0,"(1.5,2]","EN",9,4,5,0.5,0.222222222222222,0.277777777777778,19,4,0,1,0.8,0,0.2,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333
"2013-12-14","E1",2013,"Win",2.24,3.36,3.07,"Derby","Charlton","A",1,0,0,"(2,2.5]","EN",10,4,5,0.526315789473684,0.210526315789474,0.263157894736842,20,5,0,0,1,0,0,6,1,2,0.666666666666667,0.111111111111111,0.222222222222222
"2013-12-21","E1",2013,"Win",1.38,4.63,7.88,"Derby","Doncaster","H",1,0,0,"(1,1.5]","EN",11,4,5,0.55,0.2,0.25,21,5,0,0,1,0,0,4,3,3,0.4,0.3,0.3
"2013-12-26","E1",2013,"Draw",2.22,3.31,3.14,"Derby","Huddersfield","A",0,1,0,"(2,2.5]","EN",12,4,5,0.571428571428571,0.19047619047619,0.238095238095238,22,5,0,0,1,0,0,7,1,2,0.7,0.1,0.2
"2013-12-29","E1",2013,"Win",1.92,3.45,3.82,"Derby","Barnsley","A",1,0,0,"(1.5,2]","EN",12,5,5,0.545454545454545,0.227272727272727,0.227272727272727,23,4,1,0,0.8,0.2,0,7,2,2,0.636363636363636,0.181818181818182,0.181818181818182
"2014-01-01","E1",2013,"Lost",2.05,3.39,3.52,"Derby","Wigan","H",0,0,1,"(2,2.5]","EN",13,5,5,0.565217391304348,0.217391304347826,0.217391304347826,24,4,1,0,0.8,0.2,0,5,3,3,0.454545454545455,0.272727272727273,0.272727272727273
"2014-01-10","E1",2013,"Lost",3.81,3.46,1.95,"Derby","Leicester","A",0,0,1,"(3.5,4]","EN",13,5,6,0.541666666666667,0.208333333333333,0.25,25,3,1,1,0.6,0.2,0.2,8,2,2,0.666666666666667,0.166666666666667,0.166666666666667
"2014-01-18","E1",2013,"Win",2.19,3.34,3.24,"Derby","Brighton","H",1,0,0,"(2,2.5]","EN",13,5,7,0.52,0.2,0.28,26,2,1,2,0.4,0.2,0.4,5,3,4,0.416666666666667,0.25,0.333333333333333
"2014-01-25","E1",2013,"Draw",2.75,3.26,2.52,"Derby","Blackburn","A",0,1,0,"(2.5,3]","EN",14,5,7,0.538461538461538,0.192307692307692,0.269230769230769,27,2,1,2,0.4,0.2,0.4,8,2,3,0.615384615384615,0.153846153846154,0.230769230769231
"2014-01-28","E1",2013,"Win",1.44,4.48,7.03,"Derby","Yeovil","H",1,0,0,"(1,1.5]","EN",14,6,7,0.518518518518518,0.222222222222222,0.259259259259259,28,2,1,2,0.4,0.2,0.4,6,3,4,0.461538461538462,0.230769230769231,0.307692307692308
"2014-02-01","E1",2013,"Draw",2.18,3.32,3.27,"Derby","Birmingham","A",0,1,0,"(2,2.5]","EN",15,6,7,0.535714285714286,0.214285714285714,0.25,29,2,1,2,0.4,0.2,0.4,8,3,3,0.571428571428571,0.214285714285714,0.214285714285714
"2014-02-10","E1",2013,"Win",2.29,3.25,3.12,"Derby","QPR","H",1,0,0,"(2,2.5]","EN",15,7,7,0.517241379310345,0.241379310344828,0.241379310344828,30,2,2,1,0.4,0.4,0.2,7,3,4,0.5,0.214285714285714,0.285714285714286
"2014-02-18","E1",2013,"Win",2.21,3.34,3.23,"Derby","Sheffield Weds","A",1,0,0,"(2,2.5]","EN",16,7,7,0.533333333333333,0.233333333333333,0.233333333333333,31,3,2,0,0.6,0.4,0,8,4,3,0.533333333333333,0.266666666666667,0.2
"2014-02-22","E1",2013,"Win",1.8,3.54,4.43,"Derby","Bournemouth","H",1,0,0,"(1.5,2]","EN",17,7,7,0.548387096774194,0.225806451612903,0.225806451612903,32,3,2,0,0.6,0.4,0,8,3,4,0.533333333333333,0.2,0.266666666666667
"2014-03-01","E1",2013,"Lost",3.25,3.3,2.21,"Derby","Burnley","A",0,0,1,"(3,3.5]","EN",18,7,7,0.5625,0.21875,0.21875,33,4,1,0,0.8,0.2,0,9,4,3,0.5625,0.25,0.1875
"2014-03-08","E1",2013,"Lost",1.55,3.86,6.36,"Derby","Millwall","H",0,0,1,"(1.5,2]","EN",18,7,8,0.545454545454545,0.212121212121212,0.242424242424242,34,3,1,1,0.6,0.2,0.2,9,3,4,0.5625,0.1875,0.25
"2014-03-11","E1",2013,"Draw",1.86,3.55,4.12,"Derby","Bolton","H",0,1,0,"(1.5,2]","EN",18,7,9,0.529411764705882,0.205882352941176,0.264705882352941,35,3,0,2,0.6,0,0.4,9,3,5,0.529411764705882,0.176470588235294,0.294117647058824
"2014-03-15","E1",2013,"Draw",2.88,3.25,2.44,"Derby","Reading","A",0,1,0,"(2.5,3]","EN",18,8,9,0.514285714285714,0.228571428571429,0.257142857142857,36,2,1,2,0.4,0.2,0.4,9,4,4,0.529411764705882,0.235294117647059,0.235294117647059
"2014-03-22","E1",2013,"Win",2.12,3.3,3.46,"Derby","Nott'm Forest","H",1,0,0,"(2,2.5]","EN",18,9,9,0.5,0.25,0.25,37,1,2,2,0.2,0.4,0.4,9,4,5,0.5,0.222222222222222,0.277777777777778
"2014-03-25","E1",2013,"Lost",2.61,3.2,2.74,"Derby","Ipswich","A",0,0,1,"(2.5,3]","EN",19,9,9,0.513513513513513,0.243243243243243,0.243243243243243,38,1,2,2,0.2,0.4,0.4,9,5,4,0.5,0.277777777777778,0.222222222222222
"2014-03-29","E1",2013,"Win",1.6,3.73,5.81,"Derby","Charlton","H",1,0,0,"(1.5,2]","EN",19,9,10,0.5,0.236842105263158,0.263157894736842,39,1,2,2,0.2,0.4,0.4,10,4,5,0.526315789473684,0.210526315789474,0.263157894736842
"2014-04-05","E1",2013,"Lost",2.56,3.21,2.77,"Derby","Middlesbrough","A",0,0,1,"(2.5,3]","EN",20,9,10,0.512820512820513,0.230769230769231,0.256410256410256,40,2,2,1,0.4,0.4,0.2,9,5,5,0.473684210526316,0.263157894736842,0.263157894736842
"2014-04-08","E1",2013,"Win",2.06,3.33,3.64,"Derby","Blackpool","A",1,0,0,"(2,2.5]","EN",20,9,11,0.5,0.225,0.275,41,2,1,2,0.4,0.2,0.4,9,5,6,0.45,0.25,0.3
"2014-04-12","E1",2013,"Win",1.69,3.66,5.09,"Derby","Huddersfield","H",1,0,0,"(1.5,2]","EN",21,9,11,0.51219512195122,0.219512195121951,0.268292682926829,42,3,0,2,0.6,0,0.4,11,4,5,0.55,0.2,0.25
"2014-04-18","E1",2013,"Win",1.83,3.52,4.18,"Derby","Doncaster","A",1,0,0,"(1.5,2]","EN",22,9,11,0.523809523809524,0.214285714285714,0.261904761904762,43,3,0,2,0.6,0,0.4,10,5,6,0.476190476190476,0.238095238095238,0.285714285714286
"2014-04-21","E1",2013,"Win",1.57,3.96,5.72,"Derby","Barnsley","H",1,0,0,"(1.5,2]","EN",23,9,11,0.534883720930233,0.209302325581395,0.255813953488372,44,4,0,1,0.8,0,0.2,12,4,5,0.571428571428571,0.19047619047619,0.238095238095238
"2014-04-26","E1",2013,"Win",1.92,3.51,3.81,"Derby","Watford","H",1,0,0,"(1.5,2]","EN",24,9,11,0.545454545454545,0.204545454545455,0.25,45,4,0,1,0.8,0,0.2,13,4,5,0.590909090909091,0.181818181818182,0.227272727272727
"2014-05-03","E1",2013,"Draw",2.32,3.37,2.95,"Derby","Leeds","A",0,1,0,"(2,2.5]","EN",25,9,11,0.555555555555556,0.2,0.244444444444444,46,5,0,0,1,0,0,11,5,6,0.5,0.227272727272727,0.272727272727273
"2014-08-09","E1",2014,"Win",1.56,4.01,5.88,"Derby","Rotherham","H",1,0,0,"(1.5,2]","EN",NA,NA,NA,0,0,0,1,4,1,0,0.8,0.2,0,NA,NA,NA,0,0,0
"2014-08-16","E1",2014,"Draw",2.31,3.26,3.08,"Derby","Sheffield Weds","A",0,1,0,"(2,2.5]","EN",1,0,0,1,0,0,2,4,1,0,0.8,0.2,0,NA,NA,NA,0,0,0
"2014-08-19","E1",2014,"Lost",2.14,3.34,3.38,"Derby","Charlton","A",0,0,1,"(2,2.5]","EN",1,1,0,0.5,0.5,0,3,3,2,0,0.6,0.4,0,0,1,0,0,1,0
"2014-08-23","E1",2014,"Win",1.73,3.63,4.8,"Derby","Fulham","H",1,0,0,"(1.5,2]","EN",1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,4,2,2,1,0.4,0.4,0.2,1,0,0,1,0,0
"2014-08-30","E1",2014,"Draw",1.73,3.55,4.87,"Derby","Ipswich","H",0,1,0,"(1.5,2]","EN",2,1,1,0.5,0.25,0.25,5,2,2,1,0.4,0.4,0.2,2,0,0,1,0,0
"2014-09-14","E1",2014,"Draw",2.93,3.3,2.37,"Derby","Nott'm Forest","A",0,1,0,"(2.5,3]","EN",2,2,1,0.4,0.4,0.2,6,2,2,1,0.4,0.4,0.2,0,1,1,0,0.5,0.5
"2014-09-17","E1",2014,"Win",2.62,3.25,2.66,"Derby","Blackburn","A",1,0,0,"(2.5,3]","EN",2,3,1,0.333333333333333,0.5,0.166666666666667,7,1,3,1,0.2,0.6,0.2,0,2,1,0,0.666666666666667,0.333333333333333
"2014-09-20","E1",2014,"Draw",1.77,3.6,4.57,"Derby","Cardiff","H",0,1,0,"(1.5,2]","EN",3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,8,2,2,1,0.4,0.4,0.2,2,1,0,0.666666666666667,0.333333333333333,0
"2014-09-27","E1",2014,"Win",1.99,3.44,3.66,"Derby","Bolton","A",1,0,0,"(1.5,2]","EN",3,4,1,0.375,0.5,0.125,9,2,3,0,0.4,0.6,0,1,2,1,0.25,0.5,0.25
"2014-09-30","E1",2014,"Win",2,3.49,3.61,"Derby","Bournemouth","H",1,0,0,"(1.5,2]","EN",4,4,1,0.444444444444444,0.444444444444444,0.111111111111111,10,2,3,0,0.4,0.6,0,2,2,0,0.5,0.5,0
"2014-10-04","E1",2014,"Draw",1.53,3.94,6.14,"Derby","Millwall","H",0,1,0,"(1.5,2]","EN",5,4,1,0.5,0.4,0.1,11,3,2,0,0.6,0.4,0,3,2,0,0.6,0.4,0
"2014-10-18","E1",2014,"Win",2.37,3.29,2.95,"Derby","Reading","A",1,0,0,"(2,2.5]","EN",5,5,1,0.454545454545455,0.454545454545455,0.0909090909090909,12,3,2,0,0.6,0.4,0,2,2,1,0.4,0.4,0.2
"2014-10-21","E1",2014,"Win",1.69,3.7,4.98,"Derby","Blackpool","A",1,0,0,"(1.5,2]","EN",6,5,1,0.5,0.416666666666667,0.0833333333333333,13,3,2,0,0.6,0.4,0,3,2,1,0.5,0.333333333333333,0.166666666666667
"2014-10-25","E1",2014,"Lost",1.73,3.58,4.83,"Derby","Wigan","H",0,0,1,"(1.5,2]","EN",7,5,1,0.538461538461538,0.384615384615385,0.0769230769230769,14,4,1,0,0.8,0.2,0,3,3,0,0.5,0.5,0
"2014-11-01","E1",2014,"Lost",2.26,3.34,3.11,"Derby","Brentford","A",0,0,1,"(2,2.5]","EN",7,5,2,0.5,0.357142857142857,0.142857142857143,15,3,1,1,0.6,0.2,0.2,4,2,1,0.571428571428571,0.285714285714286,0.142857142857143
"2014-11-04","E1",2014,"Win",1.69,3.83,4.79,"Derby","Huddersfield","H",1,0,0,"(1.5,2]","EN",7,5,3,0.466666666666667,0.333333333333333,0.2,16,2,1,2,0.4,0.2,0.4,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143
"2014-11-08","E1",2014,"Win",2.04,3.42,3.53,"Derby","Wolves","H",1,0,0,"(2,2.5]","EN",8,5,3,0.5,0.3125,0.1875,17,3,0,2,0.6,0,0.4,4,3,1,0.5,0.375,0.125
"2014-11-22","E1",2014,"Win",2.52,3.44,2.69,"Derby","Watford","A",1,0,0,"(2.5,3]","EN",9,5,3,0.529411764705882,0.294117647058824,0.176470588235294,18,3,0,2,0.6,0,0.4,4,2,2,0.5,0.25,0.25
"2014-11-29","E1",2014,"Lost",1.9,3.5,4.01,"Derby","Leeds","A",0,0,1,"(1.5,2]","EN",10,5,3,0.555555555555556,0.277777777777778,0.166666666666667,19,3,0,2,0.6,0,0.4,5,2,2,0.555555555555556,0.222222222222222,0.222222222222222
"2014-12-06","E1",2014,"Win",1.85,3.52,4.19,"Derby","Brighton","H",1,0,0,"(1.5,2]","EN",10,5,4,0.526315789473684,0.263157894736842,0.210526315789474,20,3,0,2,0.6,0,0.4,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111
"2014-12-13","E1",2014,"Lost",3.27,3.33,2.2,"Derby","Middlesbrough","A",0,0,1,"(3,3.5]","EN",11,5,4,0.55,0.25,0.2,21,4,0,1,0.8,0,0.2,5,2,3,0.5,0.2,0.3
"2014-12-20","E1",2014,"Draw",2.23,3.35,3.17,"Derby","Norwich","H",0,1,0,"(2,2.5]","EN",11,5,5,0.523809523809524,0.238095238095238,0.238095238095238,22,3,0,2,0.6,0,0.4,6,3,1,0.6,0.3,0.1
"2014-12-26","E1",2014,"Win",2.2,3.34,3.23,"Derby","Birmingham","A",1,0,0,"(2,2.5]","EN",11,6,5,0.5,0.272727272727273,0.227272727272727,23,2,1,2,0.4,0.2,0.4,5,2,4,0.454545454545455,0.181818181818182,0.363636363636364
"2014-12-30","E1",2014,"Win",1.46,4.16,6.93,"Derby","Leeds","H",1,0,0,"(1,1.5]","EN",12,6,5,0.521739130434783,0.260869565217391,0.217391304347826,24,2,1,2,0.4,0.2,0.4,6,4,1,0.545454545454545,0.363636363636364,0.0909090909090909
"2015-01-10","E1",2014,"Win",2.74,3.27,2.55,"Derby","Ipswich","A",1,0,0,"(2.5,3]","EN",13,6,5,0.541666666666667,0.25,0.208333333333333,25,3,1,1,0.6,0.2,0.2,6,2,4,0.5,0.166666666666667,0.333333333333333
"2015-01-17","E1",2014,"Lost",1.67,3.7,5.03,"Derby","Nott'm Forest","H",0,0,1,"(1.5,2]","EN",14,6,5,0.56,0.24,0.2,26,3,1,1,0.6,0.2,0.2,7,4,1,0.583333333333333,0.333333333333333,0.0833333333333333
"2015-01-27","E1",2014,"Win",1.8,3.58,4.4,"Derby","Blackburn","H",1,0,0,"(1.5,2]","EN",14,6,6,0.538461538461538,0.230769230769231,0.230769230769231,27,3,1,1,0.6,0.2,0.2,7,4,2,0.538461538461538,0.307692307692308,0.153846153846154
"2015-01-31","E1",2014,"Win",2.15,3.32,3.34,"Derby","Cardiff","A",1,0,0,"(2,2.5]","EN",15,6,6,0.555555555555556,0.222222222222222,0.222222222222222,28,4,0,1,0.8,0,0.2,7,2,4,0.538461538461538,0.153846153846154,0.307692307692308
"2015-02-07","E1",2014,"Win",1.54,4.01,6.08,"Derby","Bolton","H",1,0,0,"(1.5,2]","EN",16,6,6,0.571428571428571,0.214285714285714,0.214285714285714,29,4,0,1,0.8,0,0.2,8,4,2,0.571428571428571,0.285714285714286,0.142857142857143
"2015-02-10","E1",2014,"Draw",3.3,3.4,2.16,"Derby","Bournemouth","A",0,1,0,"(3,3.5]","EN",17,6,6,0.586206896551724,0.206896551724138,0.206896551724138,30,4,0,1,0.8,0,0.2,8,2,4,0.571428571428571,0.142857142857143,0.285714285714286
"2015-02-17","E1",2014,"Draw",2.02,3.36,3.71,"Derby","Rotherham","A",0,1,0,"(2,2.5]","EN",17,7,6,0.566666666666667,0.233333333333333,0.2,31,3,1,1,0.6,0.2,0.2,8,3,4,0.533333333333333,0.2,0.266666666666667
"2015-02-21","E1",2014,"Win",1.63,3.74,5.45,"Derby","Sheffield Weds","H",1,0,0,"(1.5,2]","EN",17,8,6,0.548387096774194,0.258064516129032,0.193548387096774,32,3,2,0,0.6,0.4,0,9,4,2,0.6,0.266666666666667,0.133333333333333
"2015-02-24","E1",2014,"Win",1.47,4.24,6.7,"Derby","Charlton","H",1,0,0,"(1,1.5]","EN",18,8,6,0.5625,0.25,0.1875,33,3,2,0,0.6,0.4,0,10,4,2,0.625,0.25,0.125
"2015-02-28","E1",2014,"Lost",1.93,3.5,3.84,"Derby","Fulham","A",0,0,1,"(1.5,2]","EN",19,8,6,0.575757575757576,0.242424242424242,0.181818181818182,34,3,2,0,0.6,0.4,0,8,4,4,0.5,0.25,0.25
"2015-03-03","E1",2014,"Lost",2.58,3.25,2.74,"Derby","Brighton","A",0,0,1,"(2.5,3]","EN",19,8,7,0.558823529411765,0.235294117647059,0.205882352941176,35,2,2,1,0.4,0.4,0.2,8,4,5,0.470588235294118,0.235294117647059,0.294117647058824
"2015-03-07","E1",2014,"Draw",1.58,3.91,5.82,"Derby","Birmingham","H",0,1,0,"(1.5,2]","EN",19,8,8,0.542857142857143,0.228571428571429,0.228571428571429,36,2,1,2,0.4,0.2,0.4,11,4,2,0.647058823529412,0.235294117647059,0.117647058823529
"2015-03-14","E1",2014,"Draw",3.56,3.41,2.05,"Derby","Norwich","A",0,1,0,"(3.5,4]","EN",19,9,8,0.527777777777778,0.25,0.222222222222222,37,2,1,2,0.4,0.2,0.4,8,4,6,0.444444444444444,0.222222222222222,0.333333333333333
"2015-03-17","E1",2014,"Lost",2.42,3.22,2.95,"Derby","Middlesbrough","H",0,0,1,"(2,2.5]","EN",19,10,8,0.513513513513513,0.27027027027027,0.216216216216216,38,1,2,2,0.2,0.4,0.4,11,5,2,0.611111111111111,0.277777777777778,0.111111111111111
"2015-03-20","E1",2014,"Lost",2.81,3.26,2.52,"Derby","Wolves","A",0,0,1,"(2.5,3]","EN",19,10,9,0.5,0.263157894736842,0.236842105263158,39,0,2,3,0,0.4,0.6,8,5,6,0.421052631578947,0.263157894736842,0.315789473684211
"2015-04-03","E1",2014,"Draw",2.06,3.44,3.52,"Derby","Watford","H",0,1,0,"(2,2.5]","EN",19,10,10,0.487179487179487,0.256410256410256,0.256410256410256,40,0,2,3,0,0.4,0.6,11,5,3,0.578947368421053,0.263157894736842,0.157894736842105
"2015-04-06","E1",2014,"Win",2.21,3.26,3.32,"Derby","Wigan","A",1,0,0,"(2,2.5]","EN",19,11,10,0.475,0.275,0.25,41,0,3,2,0,0.6,0.4,8,5,7,0.4,0.25,0.35
"2015-04-11","E1",2014,"Draw",2.01,3.53,3.58,"Derby","Brentford","H",0,1,0,"(2,2.5]","EN",20,11,10,0.48780487804878,0.268292682926829,0.24390243902439,42,1,2,2,0.2,0.4,0.4,11,6,3,0.55,0.3,0.15
"2015-04-14","E1",2014,"Win",1.2,6.5,13.73,"Derby","Blackpool","H",1,0,0,"(1,1.5]","EN",20,12,10,0.476190476190476,0.285714285714286,0.238095238095238,43,1,2,2,0.2,0.4,0.4,11,7,3,0.523809523809524,0.333333333333333,0.142857142857143
"2015-04-18","E1",2014,"Draw",1.96,3.53,3.73,"Derby","Huddersfield","A",0,1,0,"(1.5,2]","EN",21,12,10,0.488372093023256,0.27906976744186,0.232558139534884,44,2,2,1,0.4,0.4,0.2,9,5,7,0.428571428571429,0.238095238095238,0.333333333333333
"2015-04-25","E1",2014,"Draw",1.82,3.56,4.35,"Derby","Millwall","A",0,1,0,"(1.5,2]","EN",21,13,10,0.477272727272727,0.295454545454545,0.227272727272727,45,2,3,0,0.4,0.6,0,9,6,7,0.409090909090909,0.272727272727273,0.318181818181818
"2015-05-02","E1",2014,"Lost",1.35,4.94,8.39,"Derby","Reading","H",0,0,1,"(1,1.5]","EN",21,14,10,0.466666666666667,0.311111111111111,0.222222222222222,46,2,3,0,0.4,0.6,0,12,7,3,0.545454545454545,0.318181818181818,0.136363636363636
"2015-08-08","E1",2015,"Draw",2.05,3.36,3.58,"Derby","Bolton","A",0,1,0,"(2,2.5]","EN",NA,NA,NA,0,0,0,1,1,3,1,0.2,0.6,0.2,NA,NA,NA,0,0,0
"2015-08-15","E1",2015,"Draw",1.6,3.86,5.69,"Derby","Charlton","H",0,1,0,"(1.5,2]","EN",0,1,0,0,1,0,2,1,3,1,0.2,0.6,0.2,NA,NA,NA,0,0,0
"2015-08-18","E1",2015,"Draw",2.51,3.19,2.87,"Derby","Middlesbrough","H",0,1,0,"(2.5,3]","EN",0,2,0,0,1,0,3,0,4,1,0,0.8,0.2,0,1,0,0,1,0
"2015-08-21","E1",2015,"Draw",2.51,3.26,2.84,"Derby","Birmingham","A",0,1,0,"(2.5,3]","EN",0,3,0,0,1,0,4,0,4,1,0,0.8,0.2,0,1,0,0,1,0
"2015-08-29","E1",2015,"Lost",1.63,3.73,5.63,"Derby","Leeds","H",0,0,1,"(1.5,2]","EN",0,4,0,0,1,0,5,0,4,1,0,0.8,0.2,0,2,0,0,1,0
"2015-09-12","E1",2015,"Win",2.76,3.19,2.59,"Derby","Preston","A",1,0,0,"(2.5,3]","EN",0,4,1,0,0.8,0.2,6,0,4,1,0,0.8,0.2,0,2,0,0,1,0
"2015-09-15","E1",2015,"Win",2.88,3.25,2.45,"Derby","Reading","A",1,0,0,"(2.5,3]","EN",1,4,1,0.166666666666667,0.666666666666667,0.166666666666667,7,1,3,1,0.2,0.6,0.2,1,2,0,0.333333333333333,0.666666666666667,0
"2015-09-21","E1",2015,"Draw",2.11,3.31,3.46,"Derby","Burnley","H",0,1,0,"(2,2.5]","EN",2,4,1,0.285714285714286,0.571428571428571,0.142857142857143,8,2,2,1,0.4,0.4,0.2,0,2,1,0,0.666666666666667,0.333333333333333
"2015-09-26","E1",2015,"Win",1.97,3.51,3.71,"Derby","Milton Keynes Dons","A",1,0,0,"(1.5,2]","EN",2,5,1,0.25,0.625,0.125,9,2,2,1,0.4,0.4,0.2,2,2,0,0.5,0.5,0
"2015-10-03","E1",2015,"Win",1.68,3.84,4.78,"Derby","Brentford","H",1,0,0,"(1.5,2]","EN",3,5,1,0.333333333333333,0.555555555555556,0.111111111111111,10,3,1,1,0.6,0.2,0.2,0,3,1,0,0.75,0.25
"2015-10-18","E1",2015,"Win",1.81,3.6,4.36,"Derby","Wolves","H",1,0,0,"(1.5,2]","EN",4,5,1,0.4,0.5,0.1,11,4,1,0,0.8,0.2,0,1,3,1,0.2,0.6,0.2
"2015-10-21","E1",2015,"Draw",2.38,3.33,2.9,"Derby","Blackburn","A",0,1,0,"(2,2.5]","EN",5,5,1,0.454545454545455,0.454545454545455,0.0909090909090909,12,4,1,0,0.8,0.2,0,3,2,0,0.6,0.4,0
