"","Date","Div","Res","Odds","OddsDraw","OddsOpp","Season","Team","Res_1_0","Odds_Intervall","Country"
"31905",2012-09-01,"E0","Draw",2.24,3.25,3.3,"2012","Wigan",0,"(2,2.5]","EN"
"31906",2012-09-15,"E0","Lost",12.01,5.68,1.25,"2012","Wigan",0,"(10,100]","EN"
"31907",2012-09-22,"E0","Lost",2.39,3.29,2.97,"2012","Wigan",0,"(2,2.5]","EN"
"31908",2012-09-29,"E0","Lost",3.84,3.37,2,"2012","Wigan",0,"(3.5,4]","EN"
"31909",2012-10-06,"E0","Draw",3.91,3.4,1.97,"2012","Wigan",0,"(3.5,4]","EN"
"31910",2012-10-20,"E0","Lost",3.64,3.39,2.05,"2012","Wigan",0,"(3.5,4]","EN"
"31911",2012-10-27,"E0","Win",2.25,3.35,3.19,"2012","Wigan",1,"(2,2.5]","EN"
"31912",2012-11-03,"E0","Win",6.96,4.31,1.47,"2012","Wigan",1,"(5,10]","EN"
"31913",2012-11-10,"E0","Lost",2.31,3.35,3.07,"2012","Wigan",0,"(2,2.5]","EN"
"31914",2012-11-17,"E0","Lost",6.95,4.33,1.46,"2012","Wigan",0,"(5,10]","EN"
"31915",2012-11-24,"E0","Win",1.89,3.54,4.08,"2012","Wigan",1,"(1.5,2]","EN"
"31916",2012-11-28,"E0","Lost",6.12,4.17,1.52,"2012","Wigan",0,"(5,10]","EN"
"31917",2012-12-03,"E0","Lost",3.8,3.37,1.99,"2012","Wigan",0,"(3.5,4]","EN"
"31918",2012-12-08,"E0","Draw",2.35,3.37,2.98,"2012","Wigan",0,"(2,2.5]","EN"
"31919",2012-12-15,"E0","Lost",3.28,3.39,2.18,"2012","Wigan",0,"(3,3.5]","EN"
"31920",2012-12-22,"E0","Lost",4.63,3.71,1.73,"2012","Wigan",0,"(4,5]","EN"
"31921",2012-12-26,"E0","Lost",6.95,4.28,1.47,"2012","Wigan",0,"(5,10]","EN"
"31922",2012-12-29,"E0","Win",3.07,3.24,2.37,"2012","Wigan",1,"(3,3.5]","EN"
"31923",2013-01-01,"E0","Lost",5.96,4.08,1.55,"2012","Wigan",0,"(5,10]","EN"
"31924",2013-01-12,"E0","Draw",3.83,3.47,1.97,"2012","Wigan",0,"(3.5,4]","EN"
"31925",2013-01-19,"E0","Lost",2.11,3.34,3.53,"2012","Wigan",0,"(2,2.5]","EN"
"31926",2013-01-29,"E0","Draw",3.65,3.26,2.12,"2012","Wigan",0,"(3.5,4]","EN"
"31927",2013-02-02,"E0","Draw",2.16,3.37,3.38,"2012","Wigan",0,"(2,2.5]","EN"
"31928",2013-02-09,"E0","Lost",9.13,5.27,1.32,"2012","Wigan",0,"(5,10]","EN"
"31929",2013-02-23,"E0","Win",2.8,3.33,2.52,"2012","Wigan",1,"(2.5,3]","EN"
"31930",2013-03-02,"E0","Lost",4.3,3.64,1.82,"2012","Wigan",0,"(4,5]","EN"
"31931",2013-03-17,"E0","Win",2.24,3.34,3.22,"2012","Wigan",1,"(2,2.5]","EN"
"31932",2013-03-30,"E0","Win",1.91,3.45,4.09,"2012","Wigan",1,"(1.5,2]","EN"
"31933",2013-04-07,"E0","Draw",3.03,3.34,2.34,"2012","Wigan",0,"(3,3.5]","EN"
"31934",2013-04-17,"E0","Lost",11.36,5.94,1.25,"2012","Wigan",0,"(10,100]","EN"
"31935",2013-04-20,"E0","Lost",3.2,3.35,2.24,"2012","Wigan",0,"(3,3.5]","EN"
"31936",2013-04-27,"E0","Draw",3.63,3.46,2.03,"2012","Wigan",0,"(3.5,4]","EN"
"31937",2013-05-04,"E0","Win",2.97,3.36,2.37,"2012","Wigan",1,"(2.5,3]","EN"
"31938",2013-05-07,"E0","Lost",1.79,3.63,4.51,"2012","Wigan",0,"(1.5,2]","EN"
"31939",2013-05-14,"E0","Lost",8.01,5.15,1.36,"2012","Wigan",0,"(5,10]","EN"
"31940",2013-05-19,"E0","Draw",2.08,3.42,3.48,"2012","Wigan",0,"(2,2.5]","EN"
"31941",2013-08-03,"E1","Win",2.41,3.3,2.84,"2013","Wigan",1,"(2,2.5]","EN"
"31942",2013-08-17,"E1","Lost",2.07,3.36,3.49,"2013","Wigan",0,"(2,2.5]","EN"
"31943",2013-08-20,"E1","Draw",1.5,4.05,6.5,"2013","Wigan",0,"(1,1.5]","EN"
"31944",2013-08-25,"E1","Draw",1.75,3.55,4.55,"2013","Wigan",0,"(1.5,2]","EN"
"31945",2013-08-31,"E1","Win",2.17,3.32,3.24,"2013","Wigan",1,"(2,2.5]","EN"
"31946",2013-09-14,"E1","Lost",2.98,3.29,2.31,"2013","Wigan",0,"(2.5,3]","EN"
"31947",2013-09-22,"E1","Win",1.85,3.45,4.15,"2013","Wigan",1,"(1.5,2]","EN"
"31948",2013-09-28,"E1","Lost",3.43,3.37,2.08,"2013","Wigan",0,"(3,3.5]","EN"
"31949",2013-10-06,"E1","Win",2.15,3.33,3.25,"2013","Wigan",1,"(2,2.5]","EN"
"31950",2013-10-19,"E1","Lost",2.57,3.23,2.72,"2013","Wigan",0,"(2.5,3]","EN"
"31951",2013-10-27,"E1","Draw",2.48,3.23,2.77,"2013","Wigan",0,"(2,2.5]","EN"
"31952",2013-10-30,"E1","Draw",2.66,3.17,2.62,"2013","Wigan",0,"(2.5,3]","EN"
"31953",2013-11-02,"E1","Win",1.81,3.47,4.34,"2013","Wigan",1,"(1.5,2]","EN"
"31954",2013-11-10,"E1","Win",1.96,3.4,3.75,"2013","Wigan",1,"(1.5,2]","EN"
"31955",2013-11-23,"E1","Lost",1.99,3.34,3.77,"2013","Wigan",0,"(1.5,2]","EN"
"31956",2013-12-01,"E1","Lost",2.21,3.31,3.15,"2013","Wigan",0,"(2,2.5]","EN"
"31957",2013-12-04,"E1","Lost",2.82,3.27,2.44,"2013","Wigan",0,"(2.5,3]","EN"
"31958",2013-12-07,"E1","Lost",2.53,3.22,2.74,"2013","Wigan",0,"(2.5,3]","EN"
"31959",2013-12-15,"E1","Win",2.13,3.29,3.38,"2013","Wigan",1,"(2,2.5]","EN"
"31960",2013-12-21,"E1","Win",3.02,3.23,2.34,"2013","Wigan",1,"(3,3.5]","EN"
"31961",2013-12-26,"E1","Draw",1.8,3.46,4.42,"2013","Wigan",0,"(1.5,2]","EN"
"31962",2013-12-29,"E1","Draw",2.14,3.29,3.34,"2013","Wigan",0,"(2,2.5]","EN"
"31963",2014-01-01,"E1","Win",3.52,3.39,2.05,"2013","Wigan",1,"(3.5,4]","EN"
"31964",2014-01-11,"E1","Win",1.81,3.52,4.33,"2013","Wigan",1,"(1.5,2]","EN"
"31965",2014-01-18,"E1","Lost",1.8,3.55,4.35,"2013","Wigan",0,"(1.5,2]","EN"
"31966",2014-01-28,"E1","Draw",3.14,3.29,2.28,"2013","Wigan",0,"(3,3.5]","EN"
"31967",2014-02-01,"E1","Win",1.66,3.66,5.27,"2013","Wigan",1,"(1.5,2]","EN"
"31968",2014-02-08,"E1","Lost",2.46,3.28,2.82,"2013","Wigan",0,"(2,2.5]","EN"
"31969",2014-02-11,"E1","Win",2.54,3.2,2.81,"2013","Wigan",1,"(2.5,3]","EN"
"31970",2014-02-18,"E1","Win",1.59,3.81,6,"2013","Wigan",1,"(1.5,2]","EN"
"31971",2014-02-22,"E1","Win",3.32,3.23,2.2,"2013","Wigan",1,"(3,3.5]","EN"
"31972",2014-03-01,"E1","Win",3.15,3.29,2.26,"2013","Wigan",1,"(3,3.5]","EN"
"31973",2014-03-12,"E1","Win",1.72,3.49,5.04,"2013","Wigan",1,"(1.5,2]","EN"
"31974",2014-03-15,"E1","Win",2.68,3.14,2.68,"2013","Wigan",1,"(2.5,3]","EN"
"31975",2014-03-18,"E1","Draw",1.44,4.31,7.17,"2013","Wigan",0,"(1,1.5]","EN"
"31976",2014-03-22,"E1","Win",1.99,3.33,3.82,"2013","Wigan",1,"(1.5,2]","EN"
"31977",2014-03-25,"E1","Lost",3.08,3.19,2.37,"2013","Wigan",0,"(3,3.5]","EN"
"31978",2014-03-29,"E1","Draw",2.58,3.24,2.72,"2013","Wigan",0,"(2.5,3]","EN"
"31979",2014-04-01,"E1","Draw",2.72,3.26,2.59,"2013","Wigan",0,"(2.5,3]","EN"
"31980",2014-04-05,"E1","Win",1.51,4.06,6.56,"2013","Wigan",1,"(1.5,2]","EN"
"31981",2014-04-08,"E1","Lost",1.64,3.79,5.4,"2013","Wigan",0,"(1.5,2]","EN"
"31982",2014-04-18,"E1","Win",1.88,3.46,3.99,"2013","Wigan",1,"(1.5,2]","EN"
"31983",2014-04-21,"E1","Lost",2.92,3.27,2.4,"2013","Wigan",0,"(2.5,3]","EN"
"31984",2014-04-26,"E1","Lost",1.46,4.24,7.1,"2013","Wigan",0,"(1,1.5]","EN"
"31985",2014-04-29,"E1","Win",1.98,3.44,3.77,"2013","Wigan",1,"(1.5,2]","EN"
"31986",2014-05-03,"E1","Lost",3.13,3.37,2.22,"2013","Wigan",0,"(3,3.5]","EN"
"31987",2014-08-09,"E1","Draw",1.82,3.52,4.36,"2014","Wigan",0,"(1.5,2]","EN"
"31988",2014-08-16,"E1","Lost",2.28,3.21,3.19,"2014","Wigan",0,"(2,2.5]","EN"
"31989",2014-08-19,"E1","Lost",3.07,3.29,2.31,"2014","Wigan",0,"(3,3.5]","EN"
"31990",2014-08-23,"E1","Win",1.41,4.29,8.22,"2014","Wigan",1,"(1,1.5]","EN"
"31991",2014-08-30,"E1","Win",1.69,3.6,5.12,"2014","Wigan",1,"(1.5,2]","EN"
"31992",2014-09-13,"E1","Lost",2.81,3.3,2.48,"2014","Wigan",0,"(2.5,3]","EN"
"31993",2014-09-16,"E1","Draw",2.49,3.26,2.81,"2014","Wigan",0,"(2,2.5]","EN"
"31994",2014-09-22,"E1","Lost",2.01,3.34,3.76,"2014","Wigan",0,"(2,2.5]","EN"
"31995",2014-09-27,"E1","Lost",3.55,3.35,2.06,"2014","Wigan",0,"(3.5,4]","EN"
"31996",2014-09-30,"E1","Draw",2.32,3.29,3.05,"2014","Wigan",0,"(2,2.5]","EN"
"31997",2014-10-04,"E1","Draw",3.68,3.3,2.02,"2014","Wigan",0,"(3.5,4]","EN"
"31998",2014-10-18,"E1","Draw",1.97,3.38,3.83,"2014","Wigan",0,"(1.5,2]","EN"
"31999",2014-10-21,"E1","Draw",1.9,3.42,4.12,"2014","Wigan",0,"(1.5,2]","EN"
"32000",2014-10-25,"E1","Win",4.83,3.58,1.73,"2014","Wigan",1,"(4,5]","EN"
"32001",2014-11-01,"E1","Draw",2.17,3.32,3.27,"2014","Wigan",0,"(2,2.5]","EN"
"32002",2014-11-04,"E1","Lost",3.29,3.28,2.22,"2014","Wigan",0,"(3,3.5]","EN"
"32003",2014-11-07,"E1","Lost",2.51,3.28,2.81,"2014","Wigan",0,"(2.5,3]","EN"
"32004",2014-11-22,"E1","Draw",2.62,3.18,2.74,"2014","Wigan",0,"(2.5,3]","EN"
"32005",2014-11-29,"E1","Lost",2.75,3.15,2.63,"2014","Wigan",0,"(2.5,3]","EN"
"32006",2014-12-06,"E1","Lost",2.66,3.23,2.65,"2014","Wigan",0,"(2.5,3]","EN"
"32007",2014-12-13,"E1","Lost",3.47,3.4,2.09,"2014","Wigan",0,"(3,3.5]","EN"
"32008",2014-12-20,"E1","Lost",1.9,3.36,4.17,"2014","Wigan",0,"(1.5,2]","EN"
"32009",2014-12-26,"E1","Win",2.57,3.19,2.78,"2014","Wigan",1,"(2.5,3]","EN"
"32010",2014-12-30,"E1","Lost",2.02,3.34,3.65,"2014","Wigan",0,"(2,2.5]","EN"
"32011",2015-01-10,"E1","Lost",2.81,3.23,2.5,"2014","Wigan",0,"(2.5,3]","EN"
"32012",2015-01-17,"E1","Draw",2.44,3.23,2.87,"2014","Wigan",0,"(2,2.5]","EN"
"32013",2015-01-24,"E1","Lost",2.3,3.22,3.14,"2014","Wigan",0,"(2,2.5]","EN"
"32014",2015-01-31,"E1","Draw",4.68,3.57,1.74,"2014","Wigan",0,"(4,5]","EN"
"32015",2015-02-07,"E1","Lost",3.8,3.39,1.97,"2014","Wigan",0,"(3.5,4]","EN"
"32016",2015-02-11,"E1","Lost",3.66,3.36,2.04,"2014","Wigan",0,"(3.5,4]","EN"
"32017",2015-02-17,"E1","Win",3.86,3.33,1.99,"2014","Wigan",1,"(3.5,4]","EN"
"32018",2015-02-20,"E1","Lost",1.93,3.29,4.19,"2014","Wigan",0,"(1.5,2]","EN"
"32019",2015-02-24,"E1","Lost",2.28,3.17,3.22,"2014","Wigan",0,"(2,2.5]","EN"
"32020",2015-02-28,"E1","Win",2.17,3.22,3.44,"2014","Wigan",1,"(2,2.5]","EN"
"32021",2015-03-04,"E1","Win",6.44,3.92,1.53,"2014","Wigan",1,"(5,10]","EN"
"32022",2015-03-07,"E1","Lost",2.07,3.24,3.71,"2014","Wigan",0,"(2,2.5]","EN"
"32023",2015-03-14,"E1","Win",2.86,3.19,2.5,"2014","Wigan",1,"(2.5,3]","EN"
"32024",2015-03-17,"E1","Lost",3.15,3.29,2.28,"2014","Wigan",0,"(3,3.5]","EN"
"32025",2015-03-21,"E1","Draw",2.14,3.24,3.5,"2014","Wigan",0,"(2,2.5]","EN"
"32026",2015-04-03,"E1","Lost",6.43,3.76,1.57,"2014","Wigan",0,"(5,10]","EN"
"32027",2015-04-06,"E1","Lost",3.32,3.26,2.21,"2014","Wigan",0,"(3,3.5]","EN"
"32028",2015-04-10,"E1","Draw",3.18,3.32,2.26,"2014","Wigan",0,"(3,3.5]","EN"
"32029",2015-04-14,"E1","Lost",2.53,3.24,2.79,"2014","Wigan",0,"(2.5,3]","EN"
"32030",2015-04-18,"E1","Win",2.5,3.2,2.86,"2014","Wigan",1,"(2,2.5]","EN"
"32031",2015-04-25,"E1","Lost",3.01,3.3,2.34,"2014","Wigan",0,"(3,3.5]","EN"
"32032",2015-05-02,"E1","Lost",8.43,4.96,1.35,"2014","Wigan",0,"(5,10]","EN"
"32033",2016-08-06,"E1","Lost",3.32,3.25,2.21,"2016","Wigan",0,"(3,3.5]","EN"
"32034",2016-08-13,"E1","Win",2.09,3.32,3.56,"2016","Wigan",1,"(2,2.5]","EN"
"32035",2016-08-16,"E1","Draw",2.15,3.28,3.45,"2016","Wigan",0,"(2,2.5]","EN"
"32036",2016-08-20,"E1","Lost",2.96,3.27,2.4,"2016","Wigan",0,"(2.5,3]","EN"
"32037",2016-08-27,"E1","Lost",2.25,3.24,3.26,"2016","Wigan",0,"(2,2.5]","EN"
"32038",2016-09-10,"E1","Lost",4.29,3.48,1.85,"2016","Wigan",0,"(4,5]","EN"
"32039",2016-09-13,"E1","Lost",5.63,3.88,1.6,"2016","Wigan",0,"(5,10]","EN"
"32040",2016-09-17,"E1","Draw",2.53,3.25,2.79,"2016","Wigan",0,"(2.5,3]","EN"
"32041",2016-09-23,"E1","Lost",2.91,3.23,2.48,"2016","Wigan",0,"(2.5,3]","EN"
"32042",2016-09-27,"E1","Win",2.56,3.24,2.79,"2016","Wigan",1,"(2.5,3]","EN"
"32043",2016-10-01,"E1","Draw",3.76,3.54,1.96,"2016","Wigan",0,"(3.5,4]","EN"
"32044",2016-10-15,"E1","Draw",2.07,3.37,3.58,"2016","Wigan",0,"(2,2.5]","EN"
"32045",2016-10-18,"E1","Draw",3.64,3.25,2.1,"2016","Wigan",0,"(3.5,4]","EN"
"32046",2016-10-22,"E1","Lost",3.13,3.24,2.32,"2016","Wigan",0,"(3,3.5]","EN"
"32047",2016-10-29,"E1","Win",3.64,3.3,2.08,"2016","Wigan",1,"(3.5,4]","EN"
"32048",2016-11-05,"E1","Lost",2.48,3.13,2.98,"2016","Wigan",0,"(2,2.5]","EN"
"32049",2016-11-19,"E1","Draw",2.94,3.23,2.45,"2016","Wigan",0,"(2.5,3]","EN"
"32050",2016-11-28,"E1","Win",4.04,3.3,1.96,"2016","Wigan",1,"(4,5]","EN"
"32051",2016-12-03,"E1","Lost",3.39,3.19,2.23,"2016","Wigan",0,"(3,3.5]","EN"
"32052",2016-12-10,"E1","Lost",5.08,3.52,1.74,"2016","Wigan",0,"(5,10]","EN"
"32053",2016-12-14,"E1","Lost",5.43,3.76,1.66,"2016","Wigan",0,"(5,10]","EN"
"32054",2016-12-17,"E1","Lost",2.41,3.05,3.22,"2016","Wigan",0,"(2,2.5]","EN"
"32055",2016-12-26,"E1","Lost",2.42,3.32,2.93,"2016","Wigan",0,"(2,2.5]","EN"
"32056",2016-12-31,"E1","Draw",6.44,3.81,1.57,"2016","Wigan",0,"(5,10]","EN"
"32057",2017-01-02,"E1","Lost",3.16,3.26,2.33,"2016","Wigan",0,"(3,3.5]","EN"
"32058",2017-01-14,"E1","Win",3.35,3.19,2.27,"2016","Wigan",1,"(3,3.5]","EN"
"32059",2017-01-21,"E1","Win",2.6,3.19,2.82,"2016","Wigan",1,"(2.5,3]","EN"
"32060",2017-02-03,"E1","Lost",3.09,3.08,2.49,"2016","Wigan",0,"(3,3.5]","EN"
"32061",2017-02-07,"E1","Draw",3.19,3.18,2.37,"2016","Wigan",0,"(3,3.5]","EN"
"32062",2017-02-11,"E1","Lost",5.58,3.99,1.61,"2016","Wigan",0,"(5,10]","EN"
"32063",2017-02-14,"E1","Win",3.94,3.37,1.99,"2016","Wigan",1,"(3.5,4]","EN"
"32064",2017-02-18,"E1","Draw",2.59,3.11,2.89,"2016","Wigan",0,"(2.5,3]","EN"
"32065",2017-02-21,"E1","Lost",3.42,3.15,2.26,"2016","Wigan",0,"(3,3.5]","EN"
"32066",2017-02-25,"E1","Draw",2.14,3.25,3.59,"2016","Wigan",0,"(2,2.5]","EN"
"32067",2017-03-04,"E1","Lost",3.37,3.12,2.3,"2016","Wigan",0,"(3,3.5]","EN"
"32068",2017-03-07,"E1","Win",3.69,3.19,2.13,"2016","Wigan",1,"(3.5,4]","EN"
"32069",2017-03-11,"E1","Lost",2.48,3.14,3.01,"2016","Wigan",0,"(2,2.5]","EN"
"32070",2017-03-18,"E1","Lost",3.22,3,2.43,"2016","Wigan",0,"(3,3.5]","EN"
"32071",2017-04-01,"E1","Lost",9.33,4.55,1.37,"2016","Wigan",0,"(5,10]","EN"
"32072",2017-04-04,"E1","Lost",3.18,3.03,2.44,"2016","Wigan",0,"(3,3.5]","EN"
"32073",2017-04-08,"E1","Win",1.51,4.06,6.9,"2016","Wigan",1,"(1.5,2]","EN"
"32074",2017-04-13,"E1","Win",2.14,3.36,3.44,"2016","Wigan",1,"(2,2.5]","EN"
"32075",2017-04-17,"E1","Lost",6.85,4.12,1.5,"2016","Wigan",0,"(5,10]","EN"
"32076",2017-04-22,"E1","Draw",2.22,3.34,3.26,"2016","Wigan",0,"(2,2.5]","EN"
"32077",2017-04-29,"E1","Lost",3.99,3.5,1.91,"2016","Wigan",0,"(3.5,4]","EN"
"32078",2017-05-07,"E1","Draw",2.99,3.35,2.35,"2016","Wigan",0,"(2.5,3]","EN"
"32079",2018-08-04,"E1","Win",2.2,3.23,3.41,"2018","Wigan",1,"(2,2.5]","EN"
"32080",2018-08-11,"E1","Lost",3.91,3.36,1.99,"2018","Wigan",0,"(3.5,4]","EN"
"32081",2018-08-18,"E1","Draw",2.47,3.25,2.9,"2018","Wigan",0,"(2,2.5]","EN"
"32082",2018-08-22,"E1","Win",3.42,3.42,2.12,"2018","Wigan",1,"(3,3.5]","EN"
"32083",2018-08-25,"E1","Lost",2.23,3.45,3.14,"2018","Wigan",0,"(2,2.5]","EN"
"32084",2018-09-01,"E1","Win",1.55,4.17,5.9,"2018","Wigan",1,"(1.5,2]","EN"
"32085",2018-09-15,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32086",2018-09-18,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32087",2018-09-21,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32088",2018-09-29,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32089",2018-10-02,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32090",2018-10-06,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32091",2018-10-20,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32092",2018-10-23,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32093",2018-10-27,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32094",2018-11-03,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32095",2018-11-10,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32096",2018-11-24,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32097",2018-11-28,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32098",2018-12-01,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32099",2018-12-08,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32100",2018-12-15,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32101",2018-12-22,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32102",2018-12-26,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32103",2018-12-29,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32104",2019-01-01,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32105",2019-01-12,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32106",2019-01-19,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32107",2019-01-26,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32108",2019-02-02,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32109",2019-02-09,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32110",2019-02-13,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32111",2019-02-16,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32112",2019-02-23,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32113",2019-03-02,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32114",2019-03-09,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32115",2019-03-12,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32116",2019-03-16,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32117",2019-03-30,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32118",2019-04-06,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32119",2019-04-10,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32120",2019-04-13,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32121",2019-04-19,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32122",2019-04-22,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32123",2019-04-27,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32124",2019-05-05,"E1",NA,NA,NA,NA,"2018","Wigan",NA,NA,"EN"
"32125",2008-08-16,"D1","Win",1.6,3.64,5.58,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32126",2008-08-24,"D1","Draw",2.34,3.24,2.89,"2008","Wolfsburg",0,"(2,2.5]","DE"
"32127",2008-08-30,"D1","Draw",1.63,3.56,5.22,"2008","Wolfsburg",0,"(1.5,2]","DE"
"32128",2008-09-13,"D1","Draw",2.9,3.24,2.3,"2008","Wolfsburg",0,"(2.5,3]","DE"
"32129",2008-09-21,"D1","Win",2.42,3.23,2.77,"2008","Wolfsburg",1,"(2,2.5]","DE"
"32130",2008-09-28,"D1","Lost",2.27,3.25,2.97,"2008","Wolfsburg",0,"(2,2.5]","DE"
"32131",2008-10-05,"D1","Draw",4.4,3.4,1.77,"2008","Wolfsburg",0,"(4,5]","DE"
"32132",2008-10-18,"D1","Win",1.45,3.91,7.19,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32133",2008-10-25,"D1","Lost",5.56,3.66,1.59,"2008","Wolfsburg",0,"(5,10]","DE"
"32134",2008-10-28,"D1","Win",1.48,3.95,6.43,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32135",2008-10-31,"D1","Lost",4.12,3.42,1.83,"2008","Wolfsburg",0,"(4,5]","DE"
"32136",2008-11-08,"D1","Win",1.28,5.01,10.09,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32137",2008-11-15,"D1","Lost",3.35,3.28,2.06,"2008","Wolfsburg",0,"(3,3.5]","DE"
"32138",2008-11-22,"D1","Win",1.93,3.36,3.76,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32139",2008-11-30,"D1","Draw",3.16,3.26,2.17,"2008","Wolfsburg",0,"(3,3.5]","DE"
"32140",2008-12-07,"D1","Win",1.54,3.8,5.89,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32141",2008-12-13,"D1","Lost",3.39,3.41,2.03,"2008","Wolfsburg",0,"(3,3.5]","DE"
"32142",2009-01-31,"D1","Draw",2.12,3.26,3.32,"2008","Wolfsburg",0,"(2,2.5]","DE"
"32143",2009-02-07,"D1","Win",1.43,4.05,7.44,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32144",2009-02-14,"D1","Win",2.29,3.27,2.95,"2008","Wolfsburg",1,"(2,2.5]","DE"
"32145",2009-02-21,"D1","Win",1.99,3.32,3.64,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32146",2009-03-01,"D1","Win",3.97,3.4,1.87,"2008","Wolfsburg",1,"(3.5,4]","DE"
"32147",2009-03-07,"D1","Win",1.38,4.42,7.94,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32148",2009-03-13,"D1","Win",2.17,3.25,3.26,"2008","Wolfsburg",1,"(2,2.5]","DE"
"32149",2009-03-21,"D1","Win",2.08,3.3,3.4,"2008","Wolfsburg",1,"(2,2.5]","DE"
"32150",2009-04-04,"D1","Win",2.62,3.27,2.58,"2008","Wolfsburg",1,"(2.5,3]","DE"
"32151",2009-04-11,"D1","Win",1.9,3.37,3.95,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32152",2009-04-18,"D1","Win",1.92,3.35,3.92,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32153",2009-04-26,"D1","Lost",1.62,3.64,5.48,"2008","Wolfsburg",0,"(1.5,2]","DE"
"32154",2009-05-02,"D1","Win",1.48,4,6.6,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32155",2009-05-09,"D1","Lost",3.04,3.31,2.23,"2008","Wolfsburg",0,"(3,3.5]","DE"
"32156",2009-05-12,"D1","Win",1.98,3.45,3.56,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32157",2009-05-16,"D1","Win",1.6,3.77,5.32,"2008","Wolfsburg",1,"(1.5,2]","DE"
"32158",2009-05-23,"D1","Win",1.42,4.35,7.05,"2008","Wolfsburg",1,"(1,1.5]","DE"
"32159",2009-08-07,"D1","Win",1.95,3.43,3.74,"2009","Wolfsburg",1,"(1.5,2]","DE"
"32160",2009-08-15,"D1","Win",1.79,3.43,4.34,"2009","Wolfsburg",1,"(1.5,2]","DE"
"32161",2009-08-23,"D1","Lost",1.83,3.45,4.17,"2009","Wolfsburg",0,"(1.5,2]","DE"
"32162",2009-08-29,"D1","Lost",4.11,3.55,1.82,"2009","Wolfsburg",0,"(4,5]","DE"
"32163",2009-09-12,"D1","Lost",2.01,3.38,3.58,"2009","Wolfsburg",0,"(2,2.5]","DE"
